species,life_history,Winter,Spring,Summer,Autumn,decimalLatitude,decimalLongitude,src
Heliophila cornuta,P,0.215981934731935,0.437062937062937,0.735088440970794,0.325174825174825,-33.375,21.375,GBIF
Heliophila cornuta,P,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,-31.625,19.125,GBIF
Heliophila cornuta,P,0.257575757575758,0.429727135609489,0.450980392156863,0.235842588783765,-32.125,25.375,GBIF
Heliophila cornuta,P,0.369600987248046,0.40166696049049,0.287998765939942,0.183737830796654,-28.375,17.125,GBIF
Heliophila cornuta,P,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,-28.625,17.125,GBIF
Heliophila cornuta,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila cornuta,P,0.427721788015906,0.485647685647686,0.375831276566571,0.279171808583573,-32.375,19.375,GBIF
Heliophila cornuta,P,0.442821883998355,0.390540831717302,0.270340566296449,0.40298916769505,-27.875,16.625,GBIF
Heliophila cornuta,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila cornuta,P,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila cornuta,P,0.57075277663513,0.616371863430687,0.398691382147265,0.276155217331688,-27.375,16.125,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.484449986288222,0.405613993849288,0.469289901275195,0.377622377622378,-31.125,18.375,GBIF
Heliophila cornuta,P,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.367955573837927,0.352547452547453,0.422562731386261,0.39572192513369,-31.625,24.125,GBIF
Heliophila cornuta,P,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,-28.625,17.125,GBIF
Heliophila cornuta,P,0.619566707802002,0.611774500009794,0.526673693953106,0.521733168791992,-27.625,16.375,GBIF
Heliophila cornuta,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila cornuta,P,0.117060023310023,0.168654874537227,0.109364287673111,0.24496092143151,-33.875,23.875,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.279454614013438,0.547282129635071,0.550420780200192,0.291718085835733,-32.875,20.625,GBIF
Heliophila cornuta,P,0.379199232140409,0.444992262639321,0.441849204716852,0.308720691073632,-29.125,17.625,GBIF
Heliophila cornuta,P,0.57075277663513,0.616371863430687,0.398691382147265,0.276155217331688,-27.375,16.125,GBIF
Heliophila cornuta,P,0.170094611271082,0.384286301933361,0.533255347593583,0.346839435074729,-30,26,GBIF
Heliophila cornuta,P,0.560486082544906,0.462292609351433,0.392319690113808,0.420540244069656,-31.375,18.625,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.426509152612094,0.501762942939414,0.444900075414781,0.346976552858906,-31.875,19.375,GBIF
Heliophila cornuta,P,0.385288118744001,0.316332686920922,0.368898258604141,0.420060331825038,-31.125,17.875,GBIF
Heliophila cornuta,P,0.495063759769642,0.417504064562888,0.31923162621692,0.313382695735637,-28.125,16.625,GBIF
Heliophila cornuta,P,0.412788804332922,0.25957375957376,0.392319690113808,0.25867269984917,-34.125,20.375,GBIF
Heliophila cornuta,P,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila cornuta,P,0.324009324009324,0.518168106403401,0.44489150555327,0.319073083778966,-31.875,18.875,GBIF
Heliophila cornuta,P,0.119609557109557,0.21664609899904,0.200581893596599,0.215000685588921,-33.375,22.125,GBIF
Heliophila cornuta,P,0.24409965034965,0.310228986699575,0.215206362265186,0.273001508295626,-33.625,19.125,GBIF
Heliophila cornuta,P,0.336675579322638,0.404906857848034,0.35522504456328,0.245509392568216,-32.125,25.625,GBIF
Heliophila cornuta,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila cornuta,P,0.187427156177156,0.206979295214589,0.12475147401618,0.251542575071987,-33.875,22.375,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,-31.625,19.125,GBIF
Heliophila cornuta,P,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila cornuta,P,0.489441930618401,0.570049558284852,0.391184183463595,0.568490333196216,-29.125,17.125,GBIF
Heliophila cornuta,P,0.149167009461127,0.239591780768251,0.156275709584533,0.185383244206774,-34.125,19.875,GBIF
Heliophila cornuta,P,0.654326066090772,0.568323833029715,0.378612196626903,0.327025915261209,-27.625,16.125,GBIF
Heliophila cornuta,P,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila cornuta,P,0.442821883998355,0.390540831717302,0.270340566296449,0.40298916769505,-27.875,16.625,GBIF
Heliophila cornuta,P,0.342948717948718,0.329768270944742,0.204956807897984,0.262649115590292,-32.375,19.125,GBIF
Heliophila cornuta,P,0.119609557109557,0.21664609899904,0.200581893596599,0.215000685588921,-33.375,22.125,GBIF
Heliophila cornuta,P,0.336928390237214,0.47886427298192,0.511470759632524,0.458110516934046,-31.625,19.375,GBIF
Heliophila cornuta,P,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila cornuta,P,0.191934903331962,0.322595052006817,0.216628959276018,0.233511586452763,-33.375,20.625,GBIF
Heliophila cornuta,P,0.257575757575758,0.429727135609489,0.450980392156863,0.235842588783765,-32.125,25.375,GBIF
Heliophila cornuta,P,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila cornuta,P,0.386535033593857,0.297433938610409,0.406858460167284,0.424242424242424,-28.875,17.125,GBIF
Heliophila cornuta,P,0.341226175784999,0.465358171240524,0.45995303715892,0.356163444398739,-32.625,19.375,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.369600987248046,0.40166696049049,0.287998765939942,0.183737830796654,-28.375,17.125,GBIF
Heliophila cornuta,P,0.2370337995338,0.234471410941999,0.242334258878377,0.376868229809406,-33.625,22.625,GBIF
Heliophila cornuta,P,0.382961401343754,0.4055121349239,0.640862813656931,0.388111888111888,-33.125,21.125,GBIF
Heliophila cornuta,P,0.345262580556698,0.402329043505514,0.42474376114082,0.417043740573152,-32.375,20.625,GBIF
Heliophila cornuta,P,0.27072192513369,0.255509196685667,0.346098142054024,0.379199232140409,-33.875,20.125,GBIF
Heliophila cornuta,P,0.41958041958042,0.408511096746391,0.43031845605375,0.392979569450158,-33.375,20.125,GBIF
Heliophila cornuta,P,0.379177807486631,0.377385359738301,0.470716783216783,0.349444672974085,-33.375,19.875,GBIF
Heliophila cornuta,P,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila cornuta,P,0.0842803030303031,0.229946524064171,0.405088783765254,0.224050459344577,-32.125,25.125,GBIF
Heliophila cornuta,P,0.337613979158097,0.456163444398739,0.470682503770739,0.345125462772522,-30.375,18.125,GBIF
Heliophila cornuta,P,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila cornuta,P,0.489441930618401,0.570049558284852,0.391184183463595,0.568490333196216,-29.125,17.125,GBIF
Heliophila cornuta,P,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,-28.625,17.125,GBIF
Heliophila cornuta,P,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila cornuta,P,0.348896201837378,0.282396035337212,0.483481591937474,0.448238036473331,-31.41,19.78,GBIF
Heliophila cornuta,P,0.489030577265871,0.613843019725373,0.46837721102427,0.474770327711504,-29.625,17.625,GBIF
Heliophila cornuta,P,0.654326066090772,0.568323833029715,0.378612196626903,0.327025915261209,-27.625,16.125,GBIF
Heliophila cornuta,P,0.556235431235431,0.583299053887289,0.356986151103798,0.468600027423557,-33.125,19.375,GBIF
Heliophila cornuta,P,0.424242424242424,0.306560106560107,0.330063931166872,0.221582339229398,-32.375,22.375,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.312281468531469,0.430412724530372,0.354809406279995,0.333539010009598,-33.625,18.625,GBIF
Heliophila cornuta,P,0.361099684629096,0.422816399286987,0.574926299191005,0.497806115453174,-31.625,20.125,GBIF
Heliophila cornuta,P,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila cornuta,P,0.382961401343754,0.4055121349239,0.640862813656931,0.388111888111888,-33.125,21.125,GBIF
Heliophila cornuta,P,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,-29.625,17.875,GBIF
Heliophila cornuta,P,0.272217365967366,0.684629096393802,0.762164918414918,0.505896064719594,-33.375,22.625,GBIF
Heliophila cornuta,P,0.369600987248046,0.40166696049049,0.287998765939942,0.183737830796654,-28.375,17.125,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.466530405868641,0.408450373156256,0.497416186754422,0.361236802413273,-30.625,17.625,GBIF
Heliophila cornuta,P,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,-29.625,17.875,GBIF
Heliophila cornuta,P,0.560486082544906,0.462292609351433,0.392319690113808,0.420540244069656,-31.375,18.625,GBIF
Heliophila cornuta,P,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila cornuta,P,0.484449986288222,0.405613993849288,0.469289901275195,0.377622377622378,-31.11667,18.36667,GBIF
Heliophila cornuta,P,0.191934903331962,0.322595052006817,0.216628959276018,0.233511586452763,-33.375,20.625,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.429358631564514,0.554749172396231,0.562778520499109,0.305429864253394,-33.375,19.625,GBIF
Heliophila cornuta,P,0.348896201837378,0.282396035337212,0.483481591937474,0.448238036473331,-31.4167,19.7833,GBIF
Heliophila cornuta,P,0.24409965034965,0.310228986699575,0.215206362265186,0.273001508295626,-33.625,19.125,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.220026909365145,0.21631309866604,0.235075586178527,0.242424242424242,-33.875,19.875,GBIF
Heliophila cornuta,P,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila cornuta,P,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila cornuta,P,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,-28.625,17.125,GBIF
Heliophila cornuta,P,0.382961401343754,0.4055121349239,0.640862813656931,0.388111888111888,-33.125,21.125,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99853,25.09254,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila coronopifolia,A,0.392045454545455,0.505621829151241,0.57055138488962,0.335870012340601,-32.875,18.375,GBIF
Heliophila coronopifolia,A,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila coronopifolia,A,0.338141025641026,0.396270396270396,0.454099821746881,0.535239270533388,-33.375,18.375,GBIF
Heliophila coronopifolia,A,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.263792401723436,0.232663887836302,0.0991253809556197,0.320891751926235,-33.625,18.375,GBIF
Heliophila coronopifolia,A,0.170094611271082,0.384286301933361,0.533255347593583,0.346839435074729,-30,26,GBIF
Heliophila coronopifolia,A,0.267555361305361,0.468737145207733,0.281571369806664,0.336007130124777,-31.875,18.625,GBIF
Heliophila coronopifolia,A,0.511217948717949,0.526189496777732,0.549156725627314,0.411559029206088,-32.125,19.125,GBIF
Heliophila coronopifolia,A,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila coronopifolia,A,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila coronopifolia,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila coronopifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.338612368024133,0.332040508511097,0.238096462361168,0.164129987659399,-29.375,27.875,GBIF
Heliophila coronopifolia,A,0.295964452214452,0.330316742081448,0.18708864664747,0.295968737145208,-34.375,21.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.57133032995102,0.545282303902994,0.506594054339412,0.485455349248453,-33.875,18.375,GBIF
Heliophila coronopifolia,A,0.312281468531469,0.430412724530372,0.354809406279995,0.333539010009598,-33.625,18.625,GBIF
Heliophila coronopifolia,A,0.356411970382559,0.446604376016141,0.40166940902235,0.409159467982997,-32.875,17.875,GBIF
Heliophila coronopifolia,A,0.170094611271082,0.384286301933361,0.533255347593583,0.346839435074729,-30,26,GBIF
Heliophila coronopifolia,A,0.427721788015906,0.485647685647686,0.375831276566571,0.279171808583573,-32.375,19.375,GBIF
Heliophila coronopifolia,A,0.119755244755245,0.288838612368024,0.190259495406554,0.129439188262718,-34.125,18.875,GBIF
Heliophila coronopifolia,A,0.119755244755245,0.288838612368024,0.190259495406554,0.129439188262718,-34.125,18.875,GBIF
Heliophila coronopifolia,A,0.338141025641026,0.396270396270396,0.454099821746881,0.535239270533388,-33.375,18.375,GBIF
Heliophila coronopifolia,A,0.259062776304156,0.3823417961349,0.25553498961987,0.249393709738537,-34.125,18.375,GBIF
Heliophila coronopifolia,A,0.418024989716166,0.485724079841727,0.575234814205403,0.487796517208282,-31.625,18.625,GBIF
Heliophila coronopifolia,A,0.267701048951049,0.291580968051556,0.487933634992459,0.381461675579323,-32.875,18.875,GBIF
Heliophila coronopifolia,A,0.453088578088578,0.276429452900041,0.453444227341286,0.474358974358974,-34.125,18.625,GBIF
Heliophila coronopifolia,A,0.338141025641026,0.396270396270396,0.454099821746881,0.535239270533388,-33.375,18.375,GBIF
Heliophila coronopifolia,A,0.169807520910462,0.381571369806664,0.24075311942959,0.15034965034965,-33.375,26.625,GBIF
Heliophila coronopifolia,A,0.248663101604278,0.316458051752169,0.407788290141231,0.32215823392294,-31.125,19.375,GBIF
Heliophila crithmifolia,A,0.2370337995338,0.234471410941999,0.242334258878377,0.376868229809406,-33.625,22.625,GBIF
Heliophila crithmifolia,A,0.267555361305361,0.468737145207733,0.281571369806664,0.336007130124777,-31.875,18.625,GBIF
Heliophila crithmifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila crithmifolia,A,0.314248251748252,0.357877416700946,0.461637014945839,0.462772521596051,-33.125,18.625,GBIF
Heliophila crithmifolia,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila crithmifolia,A,0.176744823803647,0.293994241053065,0.577223022075963,0.464212258329905,-31.375,23.125,GBIF
Heliophila crithmifolia,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila crithmifolia,A,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila crithmifolia,A,0.297785547785548,0.343891402714932,0.373277457836281,0.328877005347594,-32.875,18.625,GBIF
Heliophila crithmifolia,A,0.341226175784999,0.465358171240524,0.45995303715892,0.356163444398739,-32.625,19.375,GBIF
Heliophila crithmifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.176744823803647,0.293994241053065,0.577223022075963,0.464212258329905,-31.375,23.125,GBIF
Heliophila crithmifolia,A,0.25429350061703,0.308138919903626,0.316112196626903,0.289524201288907,-32.625,20.625,GBIF
Heliophila crithmifolia,A,0.399732620320856,0.352022487316605,0.401785102152749,0.307486631016043,-33.625,21.125,GBIF
Heliophila crithmifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila crithmifolia,A,0.338141025641026,0.394350747291924,0.554521458933224,0.402509255450432,-33.625,22.375,GBIF
Heliophila crithmifolia,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila crithmifolia,A,0.237145207733443,0.360931225637108,0.318678870149458,0.277115041820924,-33.50361,20.98583,GBIF
Heliophila crithmifolia,A,0.440490881667352,0.523782100252689,0.41562114356232,0.513711778417661,-28.875,18.875,GBIF
Heliophila crithmifolia,A,0.275606746194982,0.354604219310102,0.615286061977239,0.475593034416564,-31.125,19.875,GBIF
Heliophila crithmifolia,A,0.31650641025641,0.324283559577677,0.546452934320581,0.550390785684903,-33.375,19.125,GBIF
Heliophila crithmifolia,A,0.274621212121212,0.469354175236528,0.407544049088167,0.339709310297546,-33.125,18.875,GBIF
Heliophila crithmifolia,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila crithmifolia,A,0.459151755107637,0.5000333000333,0.774398395721925,0.41107911696147,-33.125,20.625,GBIF
Heliophila crithmifolia,A,0.248663101604278,0.316458051752169,0.407788290141231,0.32215823392294,-31.125,19.375,GBIF
Heliophila crithmifolia,A,0.798325449060743,0.787755381873029,0.619468154394625,0.420060331825038,-28.625,17.375,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila crithmifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila crithmifolia,A,0.429358631564514,0.554749172396231,0.562778520499109,0.305429864253394,-33.375,19.625,GBIF
Heliophila crithmifolia,A,0.209241738653503,0.425353078294255,0.600057418072124,0.406005758946935,-31.125,23.625,GBIF
Heliophila crithmifolia,A,0.237925065130947,0.349021566668625,0.426432023858494,0.397161661867544,-32.625,23.125,GBIF
Heliophila crithmifolia,A,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.563348416289593,0.606983212865566,0.525105409296586,0.312422871246401,-27.125,16.625,GBIF
Heliophila crithmifolia,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila crithmifolia,A,0.314882421500069,0.359133023838906,0.319030234471411,0.266145619086796,-33.375,20.875,GBIF
Heliophila crithmifolia,A,0.422845536816125,0.537889561418973,0.371087858220211,0.320307143836556,-32.875,19.875,GBIF
Heliophila crithmifolia,A,0.379062114356232,0.269132827956357,0.464126559714795,0.474153297682709,-28.875,18.375,GBIF
Heliophila crithmifolia,A,0.480460715754833,0.555129184540949,0.458380467571644,0.192444810091869,-31.625,19.125,GBIF
Heliophila crithmifolia,A,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila crithmifolia,A,0.29912244618127,0.428706587530117,0.410067873303167,0.242081447963801,-28.625,17.125,GBIF
Heliophila crithmifolia,A,0.220026909365145,0.21631309866604,0.235075586178527,0.242424242424242,-33.875,19.875,GBIF
Heliophila crithmifolia,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila crithmifolia,A,0.446022727272727,0.398258604140957,0.547314205402441,0.475935828877005,-33.875,19.375,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.229877965172083,0.395598519127931,0.501152646373235,0.405045934457699,-29.875,25.375,GBIF
Heliophila crithmifolia,A,0.279428904428904,0.223090634855341,0.237479432332374,0.249897161661868,-32.125,18.875,GBIF
Heliophila crithmifolia,A,0.251126936788702,0.469023133729016,0.488580659536542,0.339709310297546,-33.625,20.875,GBIF
Heliophila crithmifolia,A,0.489030577265871,0.613843019725373,0.46837721102427,0.474770327711504,-29.625,17.625,GBIF
Heliophila crithmifolia,A,0.176744823803647,0.293994241053065,0.577223022075963,0.464212258329905,-31.375,23.125,GBIF
Heliophila crithmifolia,A,0.232444638694639,0.582613464966406,0.789459927327575,0.503359385712327,-33.125,22.375,GBIF
Heliophila crithmifolia,A,0.436857260386672,0.405590487943429,0.28785736322501,0.415741121623475,-28.375,16.875,GBIF
Heliophila crithmifolia,A,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila crithmifolia,A,0.314321095571096,0.360002742355684,0.50458059097765,0.444261620732209,-33.625,19.375,GBIF
Heliophila crithmifolia,A,0.441343582887701,0.431830914183855,0.303034587961059,0.220553955848074,-32.25,19.16667,GBIF
Heliophila crithmifolia,A,0.531549945152886,0.490127519539284,0.460115864527629,0.359317153434801,-32.125,19.625,GBIF
Heliophila crithmifolia,A,0.377913752913753,0.535650623885918,0.646480357877417,0.526943644590704,-33.375,19.375,GBIF
Heliophila crithmifolia,A,0.446022727272727,0.398258604140957,0.547314205402441,0.475935828877005,-33.875,19.375,GBIF
Heliophila crithmifolia,A,0.293560606060606,0.493898258604141,0.275071129850542,0.212532565473742,-32.875,22.375,GBIF
Heliophila crithmifolia,A,0.394393596599479,0.46959706959707,0.479038118744001,0.492115727409845,-32.125,22.875,GBIF
Heliophila crithmifolia,A,0.381255998903058,0.444588744588745,0.511256513094748,0.362813656931304,-31.875,20.625,GBIF
Heliophila crithmifolia,A,0.311394487865076,0.611770582358818,0.417677910324969,0.416495269436446,-31.625,19.625,GBIF
Heliophila crithmifolia,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.201083230494995,0.345619086795557,0.360709755930344,0.256753050870698,-32.125,19.875,GBIF
Heliophila crithmifolia,A,0.201083230494995,0.345619086795557,0.360709755930344,0.256753050870698,-32.125,19.875,GBIF
Heliophila crithmifolia,A,0.475584464555053,0.399819788055082,0.384066913478678,0.388591800356506,-33.125,20.375,GBIF
Heliophila crithmifolia,A,0.243559749074455,0.367322873205226,0.389140271493213,0.485876868229809,-29.625,17.875,GBIF
Heliophila crithmifolia,A,0.307255244755245,0.371931989579048,0.356206293706294,0.346907993966818,-32.375,18.875,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.176744823803647,0.293994241053065,0.577223022075963,0.464212258329905,-31.375,23.125,GBIF
Heliophila crithmifolia,A,0.4583847525024,0.509941039352804,0.397633004250651,0.44864938982586,-31.375,19.625,GBIF
Heliophila crithmifolia,A,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila crithmifolia,A,0.384542540792541,0.309085032614444,0.353935280405869,0.307418072123955,-32.625,22.875,GBIF
Heliophila crithmifolia,A,0.279454614013438,0.547282129635071,0.550420780200192,0.291718085835733,-32.875,20.625,GBIF
Heliophila crithmifolia,A,0.34156040038393,0.506013594248888,0.512049225284519,0.510695187165775,-31.375,19.875,GBIF
Heliophila crithmifolia,A,0.308994926641986,0.424359953771719,0.492668483477307,0.33305909776498,-28.99861,25.0925,GBIF
Heliophila crithmifolia,A,0.191934903331962,0.322595052006817,0.216628959276018,0.233511586452763,-33.375,20.625,GBIF
Heliophila crithmifolia,A,0.196695461401344,0.239999216469805,0.420874468668586,0.325997531879885,-32.125,20.125,GBIF
Heliophila crithmifolia,A,0.307255244755245,0.371931989579048,0.356206293706294,0.346907993966818,-32.375,18.875,GBIF
Heliophila crithmifolia,A,0.392045454545455,0.400863842040313,0.460754319210202,0.239956122309064,-32.125,21.875,GBIF
Heliophila crithmifolia,A,0.267555361305361,0.468737145207733,0.281571369806664,0.336007130124777,-31.875,18.625,GBIF
Heliophila crithmifolia,A,0.336812697106815,0.449730661495367,0.542168003565062,0.473810503222268,-31.375,19.125,GBIF
Heliophila crithmifolia,A,0.359878479363774,0.544365438483086,0.453941279308926,0.292472233648704,-32.97,19.43,GBIF
Heliophila crithmifolia,A,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila crithmifolia,A,0.418024989716166,0.485724079841727,0.575234814205403,0.487796517208282,-31.625,18.625,GBIF
Heliophila crithmifolia,A,0.3997668997669,0.448790425261014,0.519633552721788,0.394419306184012,-30.125,17.375,GBIF
Heliophila crithmifolia,A,0.3632764294529,0.356478815302345,0.341213320992733,0.283148224324695,-32.875,19.625,GBIF
Heliophila crithmifolia,A,0.60105580693816,0.555468061350414,0.463565233785822,0.398190045248869,-26.625,16.375,GBIF
Heliophila crithmifolia,A,0.55370303715892,0.460627607686431,0.526515151515152,0.416221033868093,-31.625,19.875,GBIF
Heliophila crithmifolia,A,0.279454614013438,0.547282129635071,0.550420780200192,0.291718085835733,-32.875,20.625,GBIF
Heliophila crithmifolia,A,0.220026909365145,0.21631309866604,0.235075586178527,0.242424242424242,-33.875,19.875,GBIF
